TIME,,C1,C2,,C4
05/06/2018 15:05,,448.9546946,236.8796859,,595.0876738
05/06/2018 15:10,,448.9546946,231.0014618,,595.0876738
05/06/2018 15:15,,441.061244,231.0014618,,578.9377535
05/06/2018 15:20,,441.061244,231.8342978,,578.9377535
05/06/2018 15:25,,441.8490415,231.8342978,,573.3937943
05/06/2018 15:30,,441.8490415,226.0101742,,573.3937943
05/06/2018 15:35,,437.0251523,226.0101742,,561.4241374
05/06/2018 15:40,,437.0251523,217.7309348,,561.4241374
05/06/2018 15:45,,424.5089771,217.7309348,,559.1659201
05/06/2018 15:50,,424.5089771,219.9225538,,559.1659201
05/06/2018 15:55,,421.0157247,219.9225538,,554.4149968
05/06/2018 16:00,,421.0157247,225.2395102,,554.4149968
05/06/2018 16:05,,416.0861975,225.2395102,,539.8755718
05/06/2018 16:10,,416.0861975,230.0713862,,539.8755718
05/06/2018 16:15,,420.9348336,230.0713862,,539.4307882
05/06/2018 16:20,,420.9348336,232.222073,,539.4307882
05/06/2018 16:25,,422.7082213,232.222073,,525.7311157
05/06/2018 16:30,,422.7082213,230.0568121,,525.7311157
05/06/2018 16:35,,419.9490342,230.0568121,,481.7780335
05/06/2018 16:40,,419.9490342,233.8577218,,481.7780335
05/06/2018 16:45,,421.9106552,233.8577218,,454.183858
05/06/2018 16:50,,421.9106552,233.8577218,,454.183858
05/06/2018 16:55,,419.8402218,234.9321677,,428.1221004
05/06/2018 17:00,,419.8402218,234.9321677,,428.1221004
05/06/2018 17:05,,413.9751555,239.7615983,,421.9964673
05/06/2018 17:10,,413.9751555,239.7615983,,421.9964673
05/06/2018 17:15,,408.897887,234.7088041,,389.094318
05/06/2018 17:20,,408.897887,234.7088041,,389.094318
05/06/2018 17:25,,401.6375894,233.1835111,,364.778884
05/06/2018 17:30,,401.6375894,233.1835111,,364.778884
05/06/2018 17:35,,421.9722012,228.8879705,,348.868666
05/06/2018 17:40,,421.9722012,228.8879705,,348.868666
05/06/2018 17:45,,436.8170325,228.3479336,,338.500658
05/06/2018 17:50,,436.8170325,228.3479336,,338.500658
05/06/2018 17:55,,464.1258819,230.1413267,,330.9845307
05/06/2018 18:00,,464.1258819,230.1413267,,330.9845307
05/06/2018 18:05,,494.0064549,240.1499864,,322.1254202
05/06/2018 18:10,,494.0064549,240.1499864,,322.1254202
05/06/2018 18:15,,521.2538317,243.8371806,,320.9343429
05/06/2018 18:20,,521.2538317,243.8371806,,320.9343429
05/06/2018 18:25,,534.5804559,250.9956401,,318.8981784
05/06/2018 18:30,,534.5804559,250.9956401,,318.8981784
05/06/2018 18:35,,525.9557676,251.4425065,,307.390751
05/06/2018 18:40,,525.9557676,251.4425065,,307.390751
05/06/2018 18:45,,539.0137667,269.9909242,,309.9336597
05/06/2018 18:50,,539.0137667,269.9909242,,309.9336597
05/06/2018 18:55,,570.047529,282.6462091,,307.2762181
05/06/2018 19:00,,570.047529,282.6462091,,307.2762181
05/06/2018 19:05,,583.1591684,285.3538493,,303.629385
05/06/2018 19:10,,583.1591684,285.3538493,,303.629385
05/06/2018 19:15,,598.4532559,282.2387941,,303.8573922
05/06/2018 19:20,,598.4532559,282.2387941,,303.8573922
05/06/2018 19:25,,615.73233,296.5712945,,298.6932351
05/06/2018 19:30,,615.73233,296.5712945,,298.6932351
05/06/2018 19:35,,613.2203274,298.1531311,,305.4071885
05/06/2018 19:40,,613.2203274,298.1531311,,305.4071885
05/06/2018 19:45,,603.8185192,293.0592375,,304.4633371
05/06/2018 19:50,,603.8185192,293.0592375,,304.4633371
05/06/2018 19:55,,603.8325171,299.7369065,,303.2022397
05/06/2018 20:00,,603.8325171,299.7369065,,303.2022397
05/06/2018 20:05,,585.9797377,299.7369065,,301.2656607
05/06/2018 20:10,,585.9797377,297.248356,,301.2656607
05/06/2018 20:15,,579.903858,297.248356,,290.1368867
05/06/2018 20:20,,579.903858,298.530543,,290.1368867
05/06/2018 20:25,,563.6630895,298.530543,,286.3378328
05/06/2018 20:30,,563.6630895,286.1059091,,286.3378328
05/06/2018 20:35,,530.627088,286.1059091,,277.0290627
05/06/2018 20:40,,530.627088,282.8340428,,277.0290627
05/06/2018 20:45,,513.0815825,282.8340428,,277.0290627
05/06/2018 20:50,,513.0815825,267.1009268,,275.3414153
05/06/2018 20:55,,487.0189204,267.1009268,,275.3414153
05/06/2018 21:00,,487.0189204,249.2086315,,274.8882078
05/06/2018 21:05,,440.2227727,249.2086315,,274.8882078
05/06/2018 21:10,,440.2227727,227.0646224,,271.1971775
05/06/2018 21:15,,402.2452043,227.0646224,,271.1971775
05/06/2018 21:20,,402.2452043,212.8509018,,270.8146437
05/06/2018 21:25,,397.2567628,212.8509018,,270.8146437
05/06/2018 21:30,,397.2567628,208.8196386,,275.9142087
05/06/2018 21:35,,365.0580829,208.8196386,,275.9142087
05/06/2018 21:40,,365.0580829,193.6151278,,272.5323922
05/06/2018 21:45,,344.121801,193.6151278,,272.5323922
05/06/2018 21:50,,344.121801,176.1420978,,272.5323922
05/06/2018 21:55,,323.2230898,176.1420978,,270.5479017
05/06/2018 22:00,,323.2230898,162.1610293,,270.5479017
05/06/2018 22:05,,316.7103163,162.1610293,,270.5479017
05/06/2018 22:10,,316.7103163,154.8551865,,270.5479017
05/06/2018 22:15,,308.8692327,154.8551865,,270.5479017
05/06/2018 22:20,,308.8692327,148.6001762,,270.5479017
05/06/2018 22:25,,300.5914606,148.6001762,,270.5479017
05/06/2018 22:30,,300.5914606,130.9953992,,270.5479017
05/06/2018 22:35,,300.6161561,130.9953992,,270.5479017
05/06/2018 22:40,,300.6161561,123.1654938,,270.5479017
05/06/2018 22:45,,304.5266881,123.1654938,,270.5479017
05/06/2018 22:50,,304.5266881,116.5418007,,270.5479017
05/06/2018 22:55,,304.5266881,116.5418007,,270.5479017
05/06/2018 23:00,,304.9820317,116.5418007,,270.5479017
05/06/2018 23:05,,304.9820317,115.8397941,,270.5479017
05/06/2018 23:10,,299.7397213,115.8397941,,270.5479017
05/06/2018 23:15,,299.7397213,115.8397941,,270.5479017
05/06/2018 23:20,,293.0022984,112.5998118,,270.5479017
05/06/2018 23:25,,293.0022984,112.5998118,,270.5479017
05/06/2018 23:30,,291.3503841,112.5998118,,270.5479017
05/06/2018 23:35,,291.3503841,109.7109829,,270.5479017
05/06/2018 23:40,,291.3503841,109.7109829,,270.5479017
05/06/2018 23:45,,290.1987859,109.7109829,,270.4429872
05/06/2018 23:50,,290.1987859,109.7109829,,270.4429872
05/06/2018 23:55,,288.0543179,109.7109829,,270.4429872
06/06/2018 00:00,,288.0543179,109.7109829,,270.4429872
06/06/2018 00:05,,283.0492347,109.7109829,,270.4429872
06/06/2018 00:10,,283.0492347,109.7109829,,269.2139241
06/06/2018 00:15,,283.0492347,109.7109829,,269.2139241
06/06/2018 00:20,,283.0492347,109.7109829,,269.2139241
06/06/2018 00:25,,283.0492347,109.7109829,,269.2139241
06/06/2018 00:30,,283.0492347,109.7109829,,267.9413937
06/06/2018 00:35,,283.0492347,109.7109829,,267.9413937
06/06/2018 00:40,,281.954461,109.7109829,,267.9413937
06/06/2018 00:45,,281.954461,109.7109829,,267.9413937
06/06/2018 00:50,,278.0239984,109.7109829,,267.9413937
06/06/2018 00:55,,278.0239984,109.7109829,,267.9413937
06/06/2018 01:00,,278.0239984,109.7109829,,267.9413937
06/06/2018 01:05,,278.0239984,109.7109829,,267.9413937
06/06/2018 01:10,,278.0239984,109.7109829,,267.9413937
06/06/2018 01:15,,278.0239984,109.7109829,,267.9413937
06/06/2018 01:20,,278.529443,109.7109829,,267.9413937
06/06/2018 01:25,,278.529443,109.7109829,,267.9413937
06/06/2018 01:30,,276.3623221,109.7109829,,267.9413937
06/06/2018 01:35,,276.3623221,109.7109829,,267.9413937
06/06/2018 01:40,,274.9487649,109.7109829,,267.9413937
06/06/2018 01:45,,274.9487649,109.7109829,,267.9413937
06/06/2018 01:50,,274.9487649,109.7109829,,267.9413937
06/06/2018 01:55,,273.2356989,109.7109829,,267.9413937
06/06/2018 02:00,,273.2356989,109.7109829,,267.9413937
06/06/2018 02:05,,270.3695062,109.1193698,,267.9413937
06/06/2018 02:10,,270.3695062,109.1193698,,267.9413937
06/06/2018 02:15,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:20,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:25,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:30,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:35,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:40,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:45,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:50,,270.3695062,106.8692913,,267.9413937
06/06/2018 02:55,,270.3695062,106.8692913,,267.9413937
06/06/2018 03:00,,270.3695062,106.8692913,,267.9413937
06/06/2018 03:05,,268.7104344,106.8692913,,267.9413937
06/06/2018 03:10,,268.7104344,106.8692913,,267.9413937
06/06/2018 03:15,,268.7104344,106.8692913,,267.9413937
06/06/2018 03:20,,268.7104344,106.8692913,,267.9413937
06/06/2018 03:25,,268.7104344,106.8692913,,267.9413937
06/06/2018 03:30,,268.7104344,106.8692913,,267.9413937
06/06/2018 03:35,,269.4378746,106.8692913,,267.9413937
06/06/2018 03:40,,269.4378746,106.8692913,,267.9413937
06/06/2018 03:45,,269.4378746,106.8692913,,267.9413937
06/06/2018 03:50,,269.4378746,106.8692913,,267.9413937
06/06/2018 03:55,,269.4378746,106.8692913,,267.9413937
06/06/2018 04:00,,269.4378746,106.8692913,,267.9413937
06/06/2018 04:05,,269.4378746,106.8692913,,267.9413937
06/06/2018 04:10,,269.4378746,106.8692913,,267.9413937
06/06/2018 04:15,,269.4378746,106.8692913,,267.9413937
06/06/2018 04:20,,269.4378746,106.8692913,,267.9413937
06/06/2018 04:25,,269.4378746,106.8692913,,266.6585245
06/06/2018 04:30,,269.4378746,106.8692913,,266.6585245
06/06/2018 04:35,,269.4378746,106.8692913,,271.9805241
06/06/2018 04:40,,269.4378746,106.8692913,,271.9805241
06/06/2018 04:45,,269.4378746,106.8692913,,275.3845535
06/06/2018 04:50,,269.4378746,106.8692913,,275.3845535
06/06/2018 04:55,,269.4378746,106.8692913,,277.1029853
06/06/2018 05:00,,269.4378746,106.8692913,,277.1029853
06/06/2018 05:05,,269.4378746,106.8692913,,284.8208486
06/06/2018 05:10,,269.4378746,105.7038247,,284.8208486
06/06/2018 05:15,,269.4378746,105.7038247,,292.7944586
06/06/2018 05:20,,269.4378746,105.7038247,,292.7944586
06/06/2018 05:25,,269.4378746,105.7038247,,303.4668986
06/06/2018 05:30,,269.4378746,105.7038247,,303.4668986
06/06/2018 05:35,,269.4378746,105.7038247,,315.0827559
06/06/2018 05:40,,269.4378746,105.7038247,,315.0827559
06/06/2018 05:45,,270.1641812,105.7038247,,318.8101319
06/06/2018 05:50,,270.1641812,105.7038247,,318.8101319
06/06/2018 05:55,,270.1641812,105.7038247,,329.1008101
06/06/2018 06:00,,270.1641812,105.7038247,,329.1008101
06/06/2018 06:05,,270.1641812,105.7038247,,334.9922098
06/06/2018 06:10,,269.7286652,105.7038247,,334.9922098
06/06/2018 06:15,,269.7286652,105.7038247,,343.9635191
06/06/2018 06:20,,269.7286652,105.7038247,,343.9635191
06/06/2018 06:25,,269.7286652,105.7038247,,349.8951297
06/06/2018 06:30,,269.7286652,105.7038247,,349.8951297
06/06/2018 06:35,,269.7286652,105.0252356,,363.0796849
06/06/2018 06:40,,269.7286652,105.0252356,,363.0796849
06/06/2018 06:45,,269.7286652,103.5764107,,386.1641233
06/06/2018 06:50,,268.5680382,103.5764107,,386.1641233
06/06/2018 06:55,,268.5680382,103.5764107,,397.003276
06/06/2018 07:00,,268.5680382,104.0146337,,397.003276
06/06/2018 07:05,,266.1725585,104.0146337,,425.2231246
06/06/2018 07:10,,266.1725585,104.0146337,,425.2231246
06/06/2018 07:15,,268.1303112,105.6137769,,441.1157208
06/06/2018 07:20,,268.1303112,105.6137769,,441.1157208
06/06/2018 07:25,,269.112768,105.6137769,,463.6715445
06/06/2018 07:30,,269.112768,105.6137769,,463.6715445
06/06/2018 07:35,,272.772258,105.6137769,,477.6746822
06/06/2018 07:40,,272.772258,105.6137769,,477.6746822
06/06/2018 07:45,,278.8891959,105.6137769,,491.8589119
06/06/2018 07:50,,278.8891959,103.9844008,,491.8589119
06/06/2018 07:55,,281.4687902,103.9844008,,500.2110092
06/06/2018 08:00,,281.4687902,103.9844008,,500.2110092
06/06/2018 08:05,,288.8778363,103.9844008,,521.6229972
06/06/2018 08:10,,288.8778363,103.9844008,,521.6229972
06/06/2018 08:15,,300.6249421,104.7591045,,536.3325526
06/06/2018 08:20,,300.6249421,104.7591045,,536.3325526
06/06/2018 08:25,,321.4694928,108.3938806,,537.5641025
06/06/2018 08:30,,321.4694928,108.3938806,,537.5641025
06/06/2018 08:35,,335.4697145,108.3938806,,551.7841779
06/06/2018 08:40,,335.4697145,105.6226309,,551.7841779
06/06/2018 08:45,,346.1545223,105.6226309,,562.7861787
06/06/2018 08:50,,346.1545223,106.6974488,,562.7861787
06/06/2018 08:55,,365.7161646,106.6974488,,571.5884892
06/06/2018 09:00,,365.7161646,106.6974488,,571.5884892
06/06/2018 09:05,,382.1934117,106.6974488,,572.6196813
06/06/2018 09:10,,382.1934117,108.5300037,,572.6196813
06/06/2018 09:15,,390.5825504,108.5300037,,608.9299305
06/06/2018 09:20,,390.5825504,111.3204257,,608.9299305
06/06/2018 09:25,,393.966434,111.3204257,,611.9359677
06/06/2018 09:30,,393.966434,111.0288164,,611.9359677
06/06/2018 09:35,,401.9952059,111.0288164,,624.390302
06/06/2018 09:40,,401.9952059,119.4726149,,624.390302
06/06/2018 09:45,,403.6344039,119.4726149,,640.9695181
06/06/2018 09:50,,403.6344039,115.1281331,,640.9695181
06/06/2018 09:55,,417.0020467,115.1281331,,649.3413545
06/06/2018 10:00,,417.0020467,117.9988512,,649.3413545
06/06/2018 10:05,,425.0636952,117.9988512,,657.2208514
06/06/2018 10:10,,425.0636952,120.6184018,,657.2208514
06/06/2018 10:15,,427.9870668,120.6184018,,660.072898
06/06/2018 10:20,,427.9870668,122.8851285,,660.072898
06/06/2018 10:25,,437.1724525,122.8851285,,661.9867209
06/06/2018 10:30,,437.1724525,131.0239798,,661.9867209
06/06/2018 10:35,,441.7673144,131.0239798,,667.3422168
06/06/2018 10:40,,441.7673144,139.4327222,,667.3422168
06/06/2018 10:45,,462.7592314,139.4327222,,684.0623588
06/06/2018 10:50,,462.7592314,141.0482999,,684.0623588
06/06/2018 10:55,,469.8580426,141.0482999,,676.6009709
06/06/2018 11:00,,469.8580426,138.5652293,,676.6009709
06/06/2018 11:05,,482.8956728,138.5652293,,681.72792
06/06/2018 11:10,,482.8956728,149.2301036,,681.72792
06/06/2018 11:15,,496.7914305,149.2301036,,683.7786515
06/06/2018 11:20,,496.7914305,157.6817114,,683.7786515
06/06/2018 11:25,,509.889177,157.6817114,,695.4123913
06/06/2018 11:30,,509.889177,163.9458963,,695.4123913
06/06/2018 11:35,,528.9591698,163.9458963,,699.978726
06/06/2018 11:40,,528.9591698,174.0477843,,699.978726
06/06/2018 11:45,,544.5600396,174.0477843,,704.0249482
06/06/2018 11:50,,544.5600396,177.7822703,,704.0249482
06/06/2018 11:55,,577.7269106,177.7822703,,708.5715884
06/06/2018 12:00,,577.7269106,197.8622029,,708.5715884
06/06/2018 12:05,,605.5187837,197.8622029,,722.9975851
06/06/2018 12:10,,605.5187837,218.0391172,,722.9975851
06/06/2018 12:15,,639.7261573,218.0391172,,722.9975851
06/06/2018 12:20,,639.7261573,235.9224273,,721.8790629
06/06/2018 12:25,,656.7731618,235.9224273,,721.8790629
06/06/2018 12:30,,656.7731618,247.1323198,,720.3124578
06/06/2018 12:35,,704.144548,247.1323198,,720.3124578
06/06/2018 12:40,,704.144548,270.6595929,,710.7792144
06/06/2018 12:45,,720.4961492,270.6595929,,710.7792144
06/06/2018 12:50,,720.4961492,275.0810106,,711.9298381
06/06/2018 12:55,,739.7689864,275.0810106,,711.9298381
06/06/2018 13:00,,739.7689864,287.2272856,,695.8920422
06/06/2018 13:05,,743.7794134,287.2272856,,695.8920422
06/06/2018 13:10,,743.7794134,281.6928433,,692.6039995
06/06/2018 13:15,,742.2440927,281.6928433,,692.6039995
06/06/2018 13:20,,742.2440927,293.3542682,,699.8924533
06/06/2018 13:25,,724.7240554,293.3542682,,699.8924533
06/06/2018 13:30,,724.7240554,287.1085476,,689.6220061
06/06/2018 13:35,,699.0619197,287.1085476,,689.6220061
06/06/2018 13:40,,699.0619197,276.3790817,,684.9199766
06/06/2018 13:45,,689.1838912,276.3790817,,684.9199766
06/06/2018 13:50,,689.1838912,267.4568399,,672.1734743
06/06/2018 13:55,,671.7206022,267.4568399,,672.1734743
06/06/2018 14:00,,671.7206022,271.1466247,,655.2277425
06/06/2018 14:05,,618.9781105,271.1466247,,655.2277425
06/06/2018 14:10,,618.9781105,262.9461673,,653.0294742
06/06/2018 14:15,,584.156639,262.9461673,,653.0294742
06/06/2018 14:20,,584.156639,260.4624889,,659.7532668
06/06/2018 14:25,,570.9496458,260.4624889,,659.7532668
06/06/2018 14:30,,570.9496458,258.9577036,,647.4688751
06/06/2018 14:35,,547.3164242,258.9577036,,647.4688751
06/06/2018 14:40,,547.3164242,251.6311067,,643.26883
06/06/2018 14:45,,546.3065019,251.6311067,,643.26883
06/06/2018 14:50,,546.3065019,245.7358924,,636.0424547
06/06/2018 14:55,,535.7853476,245.7358924,,636.0424547
06/06/2018 15:00,,535.7853476,235.9885441,,622.3945063
06/06/2018 15:05,,532.4297703,235.9885441,,622.3945063
06/06/2018 15:10,,532.4297703,233.9135115,,615.7472207
06/06/2018 15:15,,533.999373,233.9135115,,615.7472207
06/06/2018 15:20,,533.999373,226.8751261,,597.9198605
06/06/2018 15:25,,531.3121539,226.8751261,,597.9198605
06/06/2018 15:30,,531.3121539,226.8751261,,592.6456604
06/06/2018 15:35,,529.1391683,227.6133312,,592.6456604
06/06/2018 15:40,,529.1391683,227.6133312,,604.1696443
06/06/2018 15:45,,515.0093494,234.8097689,,604.1696443
06/06/2018 15:50,,515.0093494,234.8097689,,574.9563579
06/06/2018 15:55,,522.7104598,240.2369422,,574.9563579
06/06/2018 16:00,,522.7104598,240.2369422,,572.3475451
06/06/2018 16:05,,515.2336575,238.7813309,,572.3475451
06/06/2018 16:10,,515.2336575,238.7813309,,550.4038053
06/06/2018 16:15,,514.6830089,242.414998,,550.4038053
06/06/2018 16:20,,514.6830089,242.414998,,524.1796511
06/06/2018 16:25,,528.186385,233.2736544,,524.1796511
06/06/2018 16:30,,528.186385,233.2736544,,502.9085217
06/06/2018 16:35,,526.9925334,231.4823567,,502.9085217
06/06/2018 16:40,,526.9925334,231.4823567,,463.3075279
06/06/2018 16:45,,526.9925334,228.0621318,,463.3075279
06/06/2018 16:50,,528.3670548,228.0621318,,450.1781053
06/06/2018 16:55,,528.3670548,231.7582492,,450.1781053
06/06/2018 17:00,,523.7709101,231.7582492,,439.0459411
06/06/2018 17:05,,523.7709101,232.9063653,,439.0459411
06/06/2018 17:10,,526.1332405,232.9063653,,408.9967483
06/06/2018 17:15,,526.1332405,231.5489937,,408.9967483
06/06/2018 17:20,,529.1898156,231.5489937,,388.1874095
06/06/2018 17:25,,529.1898156,231.5489937,,388.1874095
06/06/2018 17:30,,535.6849608,232.4515216,,368.0012808
06/06/2018 17:35,,535.6849608,232.4515216,,368.0012808
06/06/2018 17:40,,541.4156007,232.0151175,,353.6315698
06/06/2018 17:45,,541.4156007,232.0151175,,353.6315698
06/06/2018 17:50,,556.2873003,235.2987043,,342.2314943
06/06/2018 17:55,,556.2873003,235.2987043,,342.2314943
06/06/2018 18:00,,554.7515191,247.4605931,,328.5153821
06/06/2018 18:05,,554.7515191,247.4605931,,328.5153821
06/06/2018 18:10,,561.2105685,241.3426938,,321.9243468
06/06/2018 18:15,,561.2105685,241.3426938,,321.9243468
06/06/2018 18:20,,587.9717595,252.5459884,,309.6441939
06/06/2018 18:25,,587.9717595,252.5459884,,309.6441939
06/06/2018 18:30,,580.9682034,253.0677865,,305.7296595
06/06/2018 18:35,,580.9682034,253.0677865,,305.7296595
06/06/2018 18:40,,637.8198129,257.8361094,,300.7005423
06/06/2018 18:45,,637.8198129,257.8361094,,300.7005423
06/06/2018 18:50,,663.5640639,263.3747658,,298.5729816
06/06/2018 18:55,,663.5640639,263.3747658,,298.5729816
06/06/2018 19:00,,699.0981883,278.4496009,,296.6533606
06/06/2018 19:05,,699.0981883,278.4496009,,296.6533606
06/06/2018 19:10,,715.0135257,281.3964899,,292.0865114
06/06/2018 19:15,,715.0135257,281.3964899,,292.0865114
06/06/2018 19:20,,724.040151,288.7267496,,289.0473589
06/06/2018 19:25,,724.040151,288.7267496,,289.0473589
06/06/2018 19:30,,731.8599948,305.0652515,,296.2401707
06/06/2018 19:35,,731.8599948,305.0652515,,296.2401707
06/06/2018 19:40,,736.0539741,319.4681027,,296.2401707
06/06/2018 19:45,,736.0539741,319.4681027,,296.2401707
06/06/2018 19:50,,723.0771197,320.7007539,,298.051065
06/06/2018 19:55,,723.0771197,320.7007539,,298.051065
06/06/2018 20:00,,710.3866396,314.6363528,,291.9700524
06/06/2018 20:05,,710.3866396,314.6363528,,291.9700524
06/06/2018 20:10,,686.5371181,316.6301469,,291.184848
06/06/2018 20:15,,686.5371181,316.6301469,,291.184848
06/06/2018 20:20,,670.0022636,314.2303076,,284.8779176
06/06/2018 20:25,,670.0022636,314.2303076,,284.8779176
06/06/2018 20:30,,635.1804145,313.8299115,,274.9789904
06/06/2018 20:35,,635.1804145,313.8299115,,274.9789904
06/06/2018 20:40,,618.0060418,308.2644972,,274.9303586
06/06/2018 20:45,,618.0060418,308.2644972,,274.9303586
06/06/2018 20:50,,579.4333306,295.9437502,,277.7477656
06/06/2018 20:55,,579.4333306,295.9437502,,277.7477656
06/06/2018 21:00,,536.1642447,285.6172632,,274.8649149
06/06/2018 21:05,,536.1642447,285.6172632,,274.8649149
06/06/2018 21:10,,502.9789013,258.1370298,,272.4354809
06/06/2018 21:15,,502.9789013,258.1370298,,272.4354809
06/06/2018 21:20,,460.6118608,239.9354769,,272.1751294
06/06/2018 21:25,,460.6118608,239.9354769,,272.1751294
06/06/2018 21:30,,436.1840199,227.3843146,,268.0024709
06/06/2018 21:35,,436.1840199,227.3843146,,268.0024709
06/06/2018 21:40,,393.9863008,211.0040919,,268.0024709
06/06/2018 21:45,,393.9863008,211.0040919,,266.7307513
06/06/2018 21:50,,364.9697769,196.1963349,,266.7307513
06/06/2018 21:55,,364.9697769,196.1963349,,264.9655187
06/06/2018 22:00,,340.2186474,176.9907217,,264.9655187
06/06/2018 22:05,,340.2186474,176.9907217,,261.5307949
06/06/2018 22:10,,322.9508848,167.0420158,,261.5307949
06/06/2018 22:15,,322.9508848,167.0420158,,261.5307949
06/06/2018 22:20,,308.9493481,140.698968,,261.5307949
06/06/2018 22:25,,308.9493481,140.698968,,261.5307949
06/06/2018 22:30,,301.9755209,126.1814466,,261.5307949
06/06/2018 22:35,,301.9755209,126.1814466,,261.5307949
06/06/2018 22:40,,294.894503,121.7928896,,261.5307949
06/06/2018 22:45,,294.894503,121.7928896,,260.7116553
06/06/2018 22:50,,290.6651914,119.2356352,,260.7116553
06/06/2018 22:55,,290.6651914,119.2356352,,260.7116553
06/06/2018 23:00,,289.6937408,118.9570809,,260.7116553
06/06/2018 23:05,,289.6937408,118.9570809,,259.6130979
06/06/2018 23:10,,283.6535294,116.0868206,,259.6130979
06/06/2018 23:15,,283.6535294,116.0868206,,259.6130979
06/06/2018 23:20,,283.6535294,116.0868206,,256.9848485
06/06/2018 23:25,,283.6535294,115.0677458,,256.9848485
06/06/2018 23:30,,283.6535294,115.0677458,,256.9848485
06/06/2018 23:35,,285.1586126,115.0677458,,256.9848485
06/06/2018 23:40,,285.1586126,115.5913869,,256.9848485
06/06/2018 23:45,,284.919989,115.5913869,,256.9848485
06/06/2018 23:50,,284.919989,112.0003486,,256.9848485
06/06/2018 23:55,,280.3865351,112.0003486,,256.9848485
07/06/2018 00:00,,280.3865351,110.0140291,,256.9848485
07/06/2018 00:05,,274.9679917,110.0140291,,256.9848485
07/06/2018 00:10,,274.9679917,110.0140291,,256.9848485
07/06/2018 00:15,,274.9679917,110.0140291,,256.9848485
07/06/2018 00:20,,274.9679917,110.0140291,,256.9848485
07/06/2018 00:25,,276.0385033,110.0140291,,256.9848485
07/06/2018 00:30,,276.0385033,110.0140291,,256.9848485
07/06/2018 00:35,,273.6940301,110.0140291,,256.9848485
07/06/2018 00:40,,273.6940301,110.0140291,,256.9848485
07/06/2018 00:45,,270.1738638,110.0140291,,256.9848485
07/06/2018 00:50,,270.1738638,110.0140291,,256.9848485
07/06/2018 00:55,,270.1738638,109.1224122,,256.9848485
07/06/2018 01:00,,270.1738638,109.1224122,,256.9848485
07/06/2018 01:05,,270.1738638,109.1224122,,256.9848485
07/06/2018 01:10,,270.1738638,109.1224122,,256.9848485
07/06/2018 01:15,,269.9930925,109.1224122,,256.9848485
07/06/2018 01:20,,269.9930925,108.0426972,,256.9848485
07/06/2018 01:25,,267.350309,108.0426972,,256.9848485
07/06/2018 01:30,,267.350309,108.0426972,,256.9848485
07/06/2018 01:35,,267.350309,105.8381655,,256.9848485
07/06/2018 01:40,,265.2288857,105.8381655,,256.9848485
07/06/2018 01:45,,265.2288857,105.8381655,,256.9848485
07/06/2018 01:50,,265.2288857,105.8381655,,256.9848485
07/06/2018 01:55,,265.2288857,105.8381655,,256.9848485
07/06/2018 02:00,,265.2288857,105.8381655,,256.9848485
07/06/2018 02:05,,265.2288857,105.8381655,,256.9848485
07/06/2018 02:10,,265.2288857,105.8381655,,256.9848485
07/06/2018 02:15,,265.2288857,105.8381655,,256.9848485
07/06/2018 02:20,,265.2288857,105.8381655,,256.9848485
07/06/2018 02:25,,264.9305994,105.8381655,,256.9848485
07/06/2018 02:30,,264.9305994,105.8381655,,256.9848485
07/06/2018 02:35,,262.032841,105.8381655,,256.9848485
07/06/2018 02:40,,262.032841,105.8381655,,256.9848485
07/06/2018 02:45,,262.032841,105.8381655,,256.9848485
07/06/2018 02:50,,262.032841,105.8381655,,256.9848485
07/06/2018 02:55,,262.032841,105.8381655,,256.9848485
07/06/2018 03:00,,261.3181383,105.8381655,,256.9848485
07/06/2018 03:05,,261.3181383,105.8381655,,256.9848485
07/06/2018 03:10,,261.3181383,105.8381655,,256.9848485
07/06/2018 03:15,,262.0647337,105.8381655,,256.9848485
07/06/2018 03:20,,262.0647337,105.8381655,,256.9848485
07/06/2018 03:25,,262.0647337,105.8381655,,256.9848485
07/06/2018 03:30,,260.5797479,105.8381655,,256.9848485
07/06/2018 03:35,,260.5797479,105.8381655,,256.9848485
07/06/2018 03:40,,260.5797479,105.8381655,,256.9848485
07/06/2018 03:45,,260.5797479,105.8381655,,256.9848485
07/06/2018 03:50,,260.5797479,105.8381655,,256.8783724
07/06/2018 03:55,,260.5797479,105.8381655,,256.8783724
07/06/2018 04:00,,260.5797479,105.8381655,,260.7654312
07/06/2018 04:05,,260.5797479,105.8381655,,260.7654312
07/06/2018 04:10,,260.5797479,105.8381655,,260.7654312
07/06/2018 04:15,,260.5797479,105.8381655,,260.7654312
07/06/2018 04:20,,260.5797479,105.8381655,,260.7654312
07/06/2018 04:25,,260.5797479,105.8381655,,260.7654312
07/06/2018 04:30,,260.5797479,105.8381655,,260.7309506
07/06/2018 04:35,,260.5797479,105.8381655,,260.7309506
07/06/2018 04:40,,260.5797479,104.9708261,,264.1614652
07/06/2018 04:45,,261.0087872,104.9708261,,264.1614652
